# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
 2215       7.526061342219e-11       3.261408160671e-12      -1.073843913940e-12       0.000000000000e+00       3.095824945247e-16      -5.061804835508e-17      -8.181599157595e-18 
 2216       7.502129281162e-11       3.273592628627e-12      -1.129043625269e-12       0.000000000000e+00       3.089488556919e-16      -5.020425534425e-17      -8.120959482300e-18 
 2217       7.478669739256e-11       3.285526211097e-12      -1.184910879660e-12       0.000000000000e+00       3.083167054510e-16      -4.979350654706e-17      -8.059518662246e-18 
 2218       7.455688080073e-11       3.297203782765e-12      -1.241427611944e-12       0.000000000000e+00       3.076860389152e-16      -4.938589796240e-17      -7.997435270166e-18 
 2219       7.433189682821e-11       3.308620201757e-12      -1.298575687388e-12       0.000000000000e+00       3.070568511621e-16      -4.898152590928e-17      -7.934868456031e-18 
 2220       7.411179942366e-11       3.319770309621e-12      -1.356336901615e-12       0.000000000000e+00       3.064291372335e-16      -4.858048702708e-17      -7.871977947702e-18 
 2221       7.389663253422e-11       3.330649544765e-12      -1.414692604206e-12       0.000000000000e+00       3.058028924311e-16      -4.818285607167e-17      -7.808921617473e-18 
 2222       7.368639955807e-11       3.341255787207e-12      -1.473622566964e-12       0.000000000000e+00       3.051781132045e-16      -4.778861914281e-17      -7.745848162845e-18 
 2223       7.348109369088e-11       3.351587525948e-12      -1.533106108034e-12       0.000000000000e+00       3.045547962692e-16      -4.739774001733e-17      -7.682904378805e-18 
 2224       7.328070806563e-11       3.361643246619e-12      -1.593122467448e-12       0.000000000000e+00       3.039329383107e-16      -4.701018231319e-17      -7.620237588154e-18 
 2225       7.308523575252e-11       3.371421431479e-12      -1.653650807040e-12       0.000000000000e+00       3.033125359853e-16      -4.662590948939e-17      -7.557995642094e-18 
 2226       7.289466975887e-11       3.380920559411e-12      -1.714670210358e-12       0.000000000000e+00       3.026935859195e-16      -4.624488484572e-17      -7.496326920826e-18 
 2227       7.270900302907e-11       3.390139105922e-12      -1.776159682570e-12       0.000000000000e+00       3.020760847105e-16      -4.586707152258e-17      -7.435380334141e-18 
 2228       7.252822844447e-11       3.399075543135e-12      -1.838098150379e-12       0.000000000000e+00       3.014600289255e-16      -4.549243250082e-17      -7.375305322015e-18 
 2229       7.235233882329e-11       3.407728339790e-12      -1.900464461933e-12       0.000000000000e+00       3.008454151022e-16      -4.512093060152e-17      -7.316251855197e-18 
 2230       7.218132692056e-11       3.416095961241e-12      -1.963237386733e-12       0.000000000000e+00       3.002322397485e-16      -4.475252848578e-17      -7.258370435809e-18 
 2231       7.201518542800e-11       3.424176869448e-12      -2.026395615550e-12       0.000000000000e+00       2.996204993426e-16      -4.438718865459e-17      -7.201812097933e-18 
 2232       7.185390697398e-11       3.431969522983e-12      -2.089917760329e-12       0.000000000000e+00       2.990101903327e-16      -4.402487344861e-17      -7.146728408208e-18 
 2233       7.169748412337e-11       3.439472377018e-12      -2.153782354105e-12       0.000000000000e+00       2.984013091373e-16      -4.366554504795e-17      -7.093271466420e-18 
 2234       7.154590937753e-11       3.446683883326e-12      -2.217967850913e-12       0.000000000000e+00       2.977938521449e-16      -4.330916547202e-17      -7.041593906098e-18 
 2235       7.139917517417e-11       3.453602490280e-12      -2.282452625696e-12       0.000000000000e+00       2.971878157142e-16      -4.295569657934e-17      -6.991848895105e-18 
 2236       7.125727388729e-11       3.460226642846e-12      -2.347214974219e-12       0.000000000000e+00       2.965831961737e-16      -4.260510006733e-17      -6.944190136231e-18 
 2237       7.112019782707e-11       3.466554782582e-12      -2.412233112978e-12       0.000000000000e+00       2.959799898220e-16      -4.225733747213e-17      -6.898771867788e-18 
 2238       7.098793923983e-11       3.472585347635e-12      -2.477485179114e-12       0.000000000000e+00       2.953781929276e-16      -4.191237016839e-17      -6.855748864200e-18 
 2239       7.086049030790e-11       3.478316772737e-12      -2.542949230319e-12       0.000000000000e+00       2.947778017289e-16      -4.157015936912e-17      -6.815276436599e-18 
 2240       7.073784314955e-11       3.483747489205e-12      -2.608603244750e-12       0.000000000000e+00       2.941788124341e-16      -4.123066612548e-17      -6.777510433416e-18 
 2241       7.061998981891e-11       3.488875924933e-12      -2.674425120942e-12       0.000000000000e+00       2.935812212214e-16      -4.089385132658e-17      -6.742607240974e-18 
 2242       7.050692230589e-11       3.493700504394e-12      -2.740392677714e-12       0.000000000000e+00       2.929850242385e-16      -4.055967569929e-17      -6.710723784083e-18 
 2243       7.039863253608e-11       3.498219648633e-12      -2.806483654083e-12       0.000000000000e+00       2.923902176029e-16      -4.022809980808e-17      -6.682017526632e-18 
 2244       7.029511237065e-11       3.502431775267e-12      -2.872675709174e-12       0.000000000000e+00       2.917967974020e-16      -3.989908405478e-17      -6.656646472179e-18 
 2245       7.019635360632e-11       3.506335298481e-12      -2.938946422131e-12       0.000000000000e+00       2.912047596924e-16      -3.957258867846e-17      -6.634769164551e-18 
 2246       7.010234797522e-11       3.509928629023e-12      -3.005273292029e-12       0.000000000000e+00       2.906141005008e-16      -3.924857375515e-17      -6.616544688430e-18 
 2247       7.001308714483e-11       3.513210174204e-12      -3.071633737784e-12       0.000000000000e+00       2.900248158231e-16      -3.892699919773e-17      -6.602132669949e-18 
 2248       6.992856271788e-11       3.516178337895e-12      -3.138005098062e-12       0.000000000000e+00       2.894369016249e-16      -3.860782475572e-17      -6.591693277285e-18 
 2249       6.984876623230e-11       3.518831520521e-12      -3.204364631194e-12       0.000000000000e+00       2.888503538411e-16      -3.829101001504e-17      -6.585387221254e-18 
 2250       6.977368916108e-11       3.521168119060e-12      -3.270689515083e-12       0.000000000000e+00       2.882651683763e-16      -3.797651439790e-17      -6.583375755898e-18 
 2251       6.970332291223e-11       3.523186527040e-12      -3.336956847118e-12       0.000000000000e+00       2.876813411043e-16      -3.766429716253e-17      -6.585820679084e-18 
 2252       6.963765882868e-11       3.524885134537e-12      -3.403143644083e-12       0.000000000000e+00       2.870988678682e-16      -3.735431740307e-17      -6.592884333097e-18 
 2253       6.957668818817e-11       3.526262328168e-12      -3.469226842068e-12       0.000000000000e+00       2.865177444807e-16      -3.704653404932e-17      -6.604729605227e-18 
 2254       6.952040220323e-11       3.527316491093e-12      -3.535183296381e-12       0.000000000000e+00       2.859379667234e-16      -3.674090586655e-17      -6.621519928370e-18 
 2255       6.946879202102e-11       3.528046003010e-12      -3.600989781458e-12       0.000000000000e+00       2.853595303474e-16      -3.643739145537e-17      -6.643419281613e-18 
 2256       6.942184872328e-11       3.528449240150e-12      -3.666622990774e-12       0.000000000000e+00       2.847824310728e-16      -3.613594925147e-17      -6.670592190833e-18 
 2257       6.937956332626e-11       3.528524575278e-12      -3.732059536754e-12       0.000000000000e+00       2.842066645891e-16      -3.583653752547e-17      -6.703203729290e-18 
 2258       6.934192678059e-11       3.528270377685e-12      -3.797275950684e-12       0.000000000000e+00       2.836322265547e-16      -3.553911438273e-17      -6.741419518215e-18 
 2259       6.930892997126e-11       3.527685013191e-12      -3.862248682623e-12       0.000000000000e+00       2.830591125970e-16      -3.524363776312e-17      -6.785405727408e-18 
 2260       6.928055643751e-11       3.526767441201e-12      -3.926955364288e-12       0.000000000000e+00       2.824873185703e-16      -3.495008539010e-17      -6.835252644042e-18 
 2261       6.925676048140e-11       3.525519010126e-12      -3.991378606841e-12       0.000000000000e+00       2.819168413305e-16      -3.465851475925e-17      -6.890744836800e-18 
 2262       6.923748891728e-11       3.523941673588e-12      -4.055502227528e-12       0.000000000000e+00       2.813476779650e-16      -3.436900353796e-17      -6.951589504060e-18 
 2263       6.922268833864e-11       3.522037394425e-12      -4.119309988876e-12       0.000000000000e+00       2.807798255357e-16      -3.408162965173e-17      -7.017492769303e-18 
 2264       6.921230511782e-11       3.519808144700e-12      -4.182785598633e-12       0.000000000000e+00       2.802132810790e-16      -3.379647128448e-17      -7.088159679899e-18 
 2265       6.920628540577e-11       3.517255905711e-12      -4.245912709711e-12       0.000000000000e+00       2.796480416052e-16      -3.351360687884e-17      -7.163294205913e-18 
 2266       6.920457513182e-11       3.514382668006e-12      -4.308674920124e-12       0.000000000000e+00       2.790841040992e-16      -3.323311513638e-17      -7.242599238902e-18 
 2267       6.920712000337e-11       3.511190431388e-12      -4.371055772932e-12       0.000000000000e+00       2.785214655201e-16      -3.295507501796e-17      -7.325776590708e-18 
 2268       6.921386550567e-11       3.507681204934e-12      -4.433038756175e-12       0.000000000000e+00       2.779601228011e-16      -3.267956574393e-17      -7.412526992264e-18 
 2269       6.922475690157e-11       3.503857006998e-12      -4.494607302821e-12       0.000000000000e+00       2.774000728496e-16      -3.240666679446e-17      -7.502550092385e-18 
 2270       6.923973923122e-11       3.499719865228e-12      -4.555744790704e-12       0.000000000000e+00       2.768413125472e-16      -3.213645790984e-17      -7.595544456571e-18 
 2271       6.925875731188e-11       3.495271816572e-12      -4.616434542460e-12       0.000000000000e+00       2.762838387496e-16      -3.186901909067e-17      -7.691207565802e-18 
 2272       6.928175573759e-11       3.490514907294e-12      -4.676659825475e-12       0.000000000000e+00       2.757276482865e-16      -3.160443059823e-17      -7.789235815338e-18 
 2273       6.930867887899e-11       3.485451192982e-12      -4.736403851820e-12       0.000000000000e+00       2.751727379617e-16      -3.134277295470e-17      -7.889324513515e-18 
 2274       6.933947088298e-11       3.480082738559e-12      -4.795649778197e-12       0.000000000000e+00       2.746191045528e-16      -3.108412694349e-17      -7.991167880547e-18 
 2275       6.937407567255e-11       3.474411618295e-12      -4.854380705871e-12       0.000000000000e+00       2.740667448116e-16      -3.082857360947e-17      -8.094459047318e-18 
 2276       6.941243694646e-11       3.468439915818e-12      -4.912579680621e-12       0.000000000000e+00       2.735156554637e-16      -3.057619425925e-17      -8.198890054187e-18 
 2277       6.945449817900e-11       3.462169724125e-12      -4.970229692671e-12       0.000000000000e+00       2.729658332086e-16      -3.032707046152e-17      -8.304151849782e-18 
 2278       6.950020261977e-11       3.455603145593e-12      -5.027313676638e-12       0.000000000000e+00       2.724172747197e-16      -3.008128404723e-17      -8.409934289797e-18 
 2279       6.954949329336e-11       3.448742291988e-12      -5.083814511468e-12       0.000000000000e+00       2.718699766442e-16      -2.983891710998e-17      -8.515926135794e-18 
 2280       6.960231299914e-11       3.441589284479e-12      -5.139715020378e-12       0.000000000000e+00       2.713239356031e-16      -2.960005200621e-17      -8.621815053999e-18 
 2281       6.965860431100e-11       3.434146253649e-12      -5.194997970797e-12       0.000000000000e+00       2.707791481909e-16      -2.936477135550e-17      -8.727287614098e-18 
 2282       6.971830957707e-11       3.426415339503e-12      -5.249646074308e-12       0.000000000000e+00       2.702356109763e-16      -2.913315804090e-17      -8.832029288040e-18 
 2283       6.978137091949e-11       3.418398691481e-12      -5.303641986582e-12       0.000000000000e+00       2.696933205013e-16      -2.890529520912e-17      -8.935724448830e-18 
 2284       6.984773023415e-11       3.410098468471e-12      -5.356968307329e-12       0.000000000000e+00       2.691522732815e-16      -2.868126627089e-17      -9.038056369332e-18 
 2285       6.991732919040e-11       3.401516838816e-12      -5.409607580229e-12       0.000000000000e+00       2.686124658065e-16      -2.846115490119e-17      -9.138707221062e-18 
 2286       6.999010923083e-11       3.392655980326e-12      -5.461542292878e-12       0.000000000000e+00       2.680738945390e-16      -2.824504503955e-17      -9.237358072990e-18 
 2287       7.006601157103e-11       3.383518080293e-12      -5.512754876726e-12       0.000000000000e+00       2.675365559156e-16      -2.803302089032e-17      -9.333688890337e-18 
 2288       7.014497719927e-11       3.374105335497e-12      -5.563227707021e-12       0.000000000000e+00       2.670004463462e-16      -2.782516692295e-17      -9.427378533372e-18 
 2289       7.022694687631e-11       3.364419952219e-12      -5.612943102744e-12       0.000000000000e+00       2.664655622142e-16      -2.762156787227e-17      -9.518104756211e-18 
 2290       7.031186113509e-11       3.354464146252e-12      -5.661883326555e-12       0.000000000000e+00       2.659318998765e-16      -2.742230873876e-17      -9.605544205617e-18 
 2291       7.039966028052e-11       3.344240142913e-12      -5.710030584731e-12       0.000000000000e+00       2.653994556633e-16      -2.722747478886e-17      -9.689372419793e-18 
 2292       7.049028438920e-11       3.333750177053e-12      -5.757367027106e-12       0.000000000000e+00       2.648682258782e-16      -2.703715155519e-17      -9.769263827185e-18 
 2293       7.058367330915e-11       3.322996493066e-12      -5.803874747014e-12       0.000000000000e+00       2.643382067982e-16      -2.685142483689e-17      -9.844891745278e-18 
 2294       7.067976665959e-11       3.311981344906e-12      -5.849535781226e-12       0.000000000000e+00       2.638093946735e-16      -2.667038069986e-17      -9.915928379395e-18 
 2295       7.077850383066e-11       3.300706996090e-12      -5.894332109894e-12       0.000000000000e+00       2.632817857275e-16      -2.649410547706e-17      -9.982044821495e-18 
 2296       7.087982398315e-11       3.289175719716e-12      -5.938245656490e-12       0.000000000000e+00       2.627553761570e-16      -2.632268576877e-17      -1.004291104897e-17 
 2297       7.098366604829e-11       3.277389798471e-12      -5.981258287748e-12       0.000000000000e+00       2.622301621318e-16      -2.615620844289e-17      -1.009819592344e-17 
 2298       7.108996872745e-11       3.265351524639e-12      -6.023351813600e-12       0.000000000000e+00       2.617061397950e-16      -2.599476063519e-17      -1.014756718956e-17 
 2299       7.119866880004e-11       3.253063534410e-12      -6.064510158582e-12       0.000000000000e+00       2.611833054878e-16      -2.583840627018e-17      -1.019078201041e-17 
 2300       7.130969603593e-11       3.240529813075e-12      -6.104725891264e-12       0.000000000000e+00       2.606616564267e-16      -2.568711545966e-17      -1.022795920619e-17 
 2301       7.142297825012e-11       3.227754696251e-12      -6.143993736279e-12       0.000000000000e+00       2.601411900309e-16      -2.554083465512e-17      -1.025930874679e-17 
 2302       7.153844299135e-11       3.214742536192e-12      -6.182308406628e-12       0.000000000000e+00       2.596219036970e-16      -2.539951008608e-17      -1.028504137349e-17 
 2303       7.165601754183e-11       3.201497701800e-12      -6.219664603675e-12       0.000000000000e+00       2.591037947995e-16      -2.526308775984e-17      -1.030536859980e-17 
 2304       7.177562891695e-11       3.188024578651e-12      -6.256057017132e-12       0.000000000000e+00       2.585868606904e-16      -2.513151346123e-17      -1.032050271233e-17 
 2305       7.189720386495e-11       3.174327569014e-12      -6.291480325048e-12       0.000000000000e+00       2.580710986996e-16      -2.500473275234e-17      -1.033065677161e-17 
 2306       7.202066886663e-11       3.160411091862e-12      -6.325929193805e-12       0.000000000000e+00       2.575565061342e-16      -2.488269097231e-17      -1.033604461296e-17 
 2307       7.214595013511e-11       3.146279582898e-12      -6.359398278102e-12       0.000000000000e+00       2.570430802792e-16      -2.476533323702e-17      -1.033688084735e-17 
 2308       7.227297361547e-11       3.131937494572e-12      -6.391882220946e-12       0.000000000000e+00       2.565308183970e-16      -2.465260443886e-17      -1.033338086226e-17 
 2309       7.240166498447e-11       3.117389296097e-12      -6.423375653644e-12       0.000000000000e+00       2.560197177275e-16      -2.454444924649e-17      -1.032576082249e-17 
 2310       7.253194965031e-11       3.102639473469e-12      -6.453873195791e-12       0.000000000000e+00       2.555097754881e-16      -2.444081210456e-17      -1.031423767107e-17 
 2311       7.266375275223e-11       3.087692529487e-12      -6.483369455261e-12       0.000000000000e+00       2.550009888736e-16      -2.434163723348e-17      -1.029902913007e-17 
 2312       7.279699916034e-11       3.072552983772e-12      -6.511859028196e-12       0.000000000000e+00       2.544933550562e-16      -2.424686862913e-17      -1.028035370148e-17 
 2313       7.293161347522e-11       3.057225372780e-12      -6.539336498995e-12       0.000000000000e+00       2.539868711857e-16      -2.415645006266e-17      -1.025843066802e-17 
 2314       7.306752002767e-11       3.041714249828e-12      -6.565796440307e-12       0.000000000000e+00       2.534815343890e-16      -2.407032508017e-17      -1.023348009407e-17 
 2315       7.320464287845e-11       3.026024185109e-12      -6.591233413016e-12       0.000000000000e+00       2.529773417704e-16      -2.398843700253e-17      -1.020572282643e-17 
 2316       7.334290581790e-11       3.010159765710e-12      -6.615641966237e-12       0.000000000000e+00       2.524742904115e-16      -2.391072892506e-17      -1.017538049525e-17 
 2317       7.348223236573e-11       2.994125595632e-12      -6.639016637300e-12       0.000000000000e+00       2.519723773712e-16      -2.383714371730e-17      -1.014267551483e-17 
 2318       7.362254577068e-11       2.977926295808e-12      -6.661351951742e-12       0.000000000000e+00       2.514715996856e-16      -2.376762402278e-17      -1.010783108451e-17 
 2319       7.376376901022e-11       2.961566504122e-12      -6.682642423300e-12       0.000000000000e+00       2.509719543680e-16      -2.370211225871e-17      -1.007107118951e-17 
 2320       7.390582479028e-11       2.945050875427e-12      -6.702882553895e-12       0.000000000000e+00       2.504734384089e-16      -2.364055061580e-17      -1.003262060176e-17 
 2321       7.404863554496e-11       2.928384081565e-12      -6.722066833626e-12       0.000000000000e+00       2.499760487759e-16      -2.358288105793e-17      -9.992704880788e-18 
 2322       7.419212343620e-11       2.911570811382e-12      -6.740189740760e-12       0.000000000000e+00       2.494797824138e-16      -2.352904532194e-17      -9.951550374548e-18 
 2323       7.433621035352e-11       2.894615770754e-12      -6.757245741719e-12       0.000000000000e+00       2.489846362444e-16      -2.347898491738e-17      -9.909384220288e-18 
 2324       7.448081791371e-11       2.877523682595e-12      -6.773229291072e-12       0.000000000000e+00       2.484906071665e-16      -2.343264112623e-17      -9.866434345395e-18 
 2325       7.462586746052e-11       2.860299286886e-12      -6.788134831523e-12       0.000000000000e+00       2.479976920561e-16      -2.338995500266e-17      -9.822929468250e-18 
 2326       7.477128006441e-11       2.842947340688e-12      -6.801956793905e-12       0.000000000000e+00       2.475058877662e-16      -2.335086737277e-17      -9.779099099077e-18 
 2327       7.491697652221e-11       2.825472618159e-12      -6.814689597165e-12       0.000000000000e+00       2.470151911264e-16      -2.331531883435e-17      -9.735173540803e-18 
 2328       7.506287735684e-11       2.807879910578e-12      -6.826327648355e-12       0.000000000000e+00       2.465255989437e-16      -2.328324975660e-17      -9.691383889904e-18 
 2329       7.520890281704e-11       2.790174026361e-12      -6.836865342624e-12       0.000000000000e+00       2.460371080017e-16      -2.325460027991e-17      -9.647962037260e-18 
 2330       7.535497287703e-11       2.772359791077e-12      -6.846297063208e-12       0.000000000000e+00       2.455497150610e-16      -2.322931031557e-17      -9.605140669011e-18 
 2331       7.550100723626e-11       2.754442047472e-12      -6.854617181415e-12       0.000000000000e+00       2.450634168590e-16      -2.320731954554e-17      -9.563153267404e-18 
 2332       7.564692531908e-11       2.736425655483e-12      -6.861820056621e-12       0.000000000000e+00       2.445782101100e-16      -2.318856742218e-17      -9.522234111649e-18 
 2333       7.579264627447e-11       2.718315492259e-12      -6.867900036255e-12       0.000000000000e+00       2.440940915049e-16      -2.317299316802e-17      -9.482618278774e-18 
 2334       7.593808897572e-11       2.700116452177e-12      -6.872851455793e-12       0.000000000000e+00       2.436110577115e-16      -2.316053577547e-17      -9.444541644471e-18 
 2335       7.608317202018e-11       2.681833446866e-12      -6.876668638744e-12       0.000000000000e+00       2.431291053743e-16      -2.315113400659e-17      -9.408240883957e-18 
 2336       7.622781372890e-11       2.663471405219e-12      -6.879345896643e-12       0.000000000000e+00       2.426482311145e-16      -2.314472639285e-17      -9.373953472819e-18 
 2337       7.637193214641e-11       2.645035273416e-12      -6.880877529039e-12       0.000000000000e+00       2.421684315299e-16      -2.314125123483e-17      -9.341917687873e-18 
 2338       7.651544904307e-11       2.626529963583e-12      -6.881259924128e-12       0.000000000000e+00       2.416897033913e-16      -2.314065276989e-17      -9.312296231432e-18 
 2339       7.665830195043e-11       2.607960199387e-12      -6.880497875052e-12       0.000000000000e+00       2.412120442329e-16      -2.314289971773e-17      -9.284946579732e-18 
 2340       7.680043220065e-11       2.589330669509e-12      -6.878598303135e-12       0.000000000000e+00       2.407354517653e-16      -2.314796685042e-17      -9.259649198091e-18 
 2341       7.694178093047e-11       2.570646078937e-12      -6.875568160864e-12       0.000000000000e+00       2.402599236801e-16      -2.315582883499e-17      -9.236183786077e-18 
 2342       7.708228908100e-11       2.551911148978e-12      -6.871414431930e-12       0.000000000000e+00       2.397854576489e-16      -2.316646023328e-17      -9.214329276686e-18 
 2343       7.722189739748e-11       2.533130617280e-12      -6.866144131259e-12       0.000000000000e+00       2.393120513242e-16      -2.317983550184e-17      -9.193863835522e-18 
 2344       7.736054642910e-11       2.514309237848e-12      -6.859764305052e-12       0.000000000000e+00       2.388397023389e-16      -2.319592899178e-17      -9.174564859968e-18 
 2345       7.749817652879e-11       2.495451781059e-12      -6.852282030819e-12       0.000000000000e+00       2.383684083064e-16      -2.321471494870e-17      -9.156208978368e-18 
 2346       7.763472785301e-11       2.476563033683e-12      -6.843704417415e-12       0.000000000000e+00       2.378981668205e-16      -2.323616751252e-17      -9.138572049200e-18 
 2347       7.777014036153e-11       2.457647798898e-12      -6.834038605074e-12       0.000000000000e+00       2.374289754555e-16      -2.326026071739e-17      -9.121429160255e-18 
 2348       7.790435381726e-11       2.438710896311e-12      -6.823291765450e-12       0.000000000000e+00       2.369608317660e-16      -2.328696849157e-17      -9.104554627815e-18 
 2349       7.803730778601e-11       2.419757161971e-12      -6.811471101649e-12       0.000000000000e+00       2.364937332871e-16      -2.331626465731e-17      -9.087721995824e-18 
 2350       7.816894163628e-11       2.400791448389e-12      -6.798583848265e-12       0.000000000000e+00       2.360276775341e-16      -2.334812293071e-17      -9.070704035073e-18 
 2351       7.829919453907e-11       2.381818624554e-12      -6.784637271418e-12       0.000000000000e+00       2.355626620027e-16      -2.338251692165e-17      -9.053272742369e-18 
 2352       7.842800546769e-11       2.362843575954e-12      -6.769638668789e-12       0.000000000000e+00       2.350986841689e-16      -2.341942013360e-17      -9.035199339718e-18 
 2353       7.855531319751e-11       2.343871204588e-12      -6.753595369654e-12       0.000000000000e+00       2.346357414891e-16      -2.345880596358e-17      -9.016254273498e-18 
 2354       7.868105630578e-11       2.324906428989e-12      -6.736514734923e-12       0.000000000000e+00       2.341738313995e-16      -2.350064770197e-17      -8.996207213636e-18 
 2355       7.880517317143e-11       2.305954184236e-12      -6.718404157174e-12       0.000000000000e+00       2.337129513171e-16      -2.354491853244e-17      -8.974827052788e-18 
 2356       7.892760197484e-11       2.287019421979e-12      -6.699271060692e-12       0.000000000000e+00       2.332530986387e-16      -2.359159153181e-17      -8.951881905510e-18 
 2357       7.904828069766e-11       2.268107110446e-12      -6.679122901498e-12       0.000000000000e+00       2.327942707414e-16      -2.364063966993e-17      -8.927139107441e-18 
 2358       7.916714712256e-11       2.249222234472e-12      -6.657967167394e-12       0.000000000000e+00       2.323364649824e-16      -2.369203580958e-17      -8.900365214477e-18 
 2359       7.928413883308e-11       2.230369795507e-12      -6.635811377992e-12       0.000000000000e+00       2.318796786991e-16      -2.374575270633e-17      -8.871326001946e-18 
 2360       7.939919321338e-11       2.211554811639e-12      -6.612663084753e-12       0.000000000000e+00       2.314239092089e-16      -2.380176300842e-17      -8.839786463788e-18 
 2361       7.951224744806e-11       2.192782317610e-12      -6.588529871021e-12       0.000000000000e+00       2.309691538092e-16      -2.386003925665e-17      -8.805510811729e-18 
 2362       7.962323852193e-11       2.174057364832e-12      -6.563419352063e-12       0.000000000000e+00       2.305154097776e-16      -2.392055388429e-17      -8.768262474461e-18 
 2363       7.973210321983e-11       2.155385021406e-12      -6.537339175099e-12       0.000000000000e+00       2.300626743717e-16      -2.398327921688e-17      -8.727804096815e-18 
 2364       7.983877812639e-11       2.136770372141e-12      -6.510297019345e-12       0.000000000000e+00       2.296109448290e-16      -2.404818747222e-17      -8.683897538940e-18 
 2365       7.994319962584e-11       2.118218518568e-12      -6.482300596041e-12       0.000000000000e+00       2.291602183669e-16      -2.411525076014e-17      -8.636303875481e-18 
 2366       8.004530390183e-11       2.099734578960e-12      -6.453357648493e-12       0.000000000000e+00       2.287104921828e-16      -2.418444108247e-17      -8.584783394753e-18 
 2367       8.014502693717e-11       2.081323688348e-12      -6.423475952108e-12       0.000000000000e+00       2.282617634542e-16      -2.425573033288e-17      -8.529095597919e-18 
 2368       8.024230451366e-11       2.062990998541e-12      -6.392663314428e-12       0.000000000000e+00       2.278140293382e-16      -2.432909029675e-17      -8.468999198167e-18 
 2369       8.033707221188e-11       2.044741678138e-12      -6.360927575166e-12       0.000000000000e+00       2.273672869719e-16      -2.440449265110e-17      -8.404252119886e-18 
 2370       8.042926541098e-11       2.026580912554e-12      -6.328276606243e-12       0.000000000000e+00       2.269215334722e-16      -2.448190896440e-17      -8.334611497845e-18 
 2371       8.051881928845e-11       2.008513904029e-12      -6.294718311826e-12       0.000000000000e+00       2.264767659357e-16      -2.456131069652e-17      -8.259833676366e-18 
 2372       8.060566881995e-11       1.990545871649e-12      -6.260260628359e-12       0.000000000000e+00       2.260329814391e-16      -2.464266919857e-17      -8.179674208505e-18 
 2373       8.068974877910e-11       1.972682051367e-12      -6.224911524602e-12       0.000000000000e+00       2.255901770385e-16      -2.472595571279e-17      -8.093887855225e-18 
 2374       8.077099373722e-11       1.954927696014e-12      -6.188679001669e-12       0.000000000000e+00       2.251483497699e-16      -2.481114137245e-17      -8.002228584575e-18 
 2375       8.084933806320e-11       1.937288075321e-12      -6.151571093060e-12       0.000000000000e+00       2.247074966489e-16      -2.489819720168e-17      -7.904449570867e-18 
 2376       8.092471592325e-11       1.919768475933e-12      -6.113595864696e-12       0.000000000000e+00       2.242676146709e-16      -2.498709411542e-17      -7.800303193851e-18 
 2377       8.099706869739e-11       1.902373819024e-12      -6.074762545536e-12       0.000000000000e+00       2.238287009825e-16      -2.507782048263e-17      -7.689638193773e-18 
 2378       8.106636727928e-11       1.885107510512e-12      -6.035084926931e-12       0.000000000000e+00       2.233907533970e-16      -2.517043493452e-17      -7.572691792164e-18 
 2379       8.113258991338e-11       1.867972583796e-12      -5.994577984279e-12       0.000000000000e+00       2.229537698821e-16      -2.526501388139e-17      -7.449799368755e-18 
 2380       8.119571479059e-11       1.850972081525e-12      -5.953256748407e-12       0.000000000000e+00       2.225177483885e-16      -2.536163397902e-17      -7.321297470234e-18 
 2381       8.125572004831e-11       1.834109055612e-12      -5.911136305635e-12       0.000000000000e+00       2.220826868499e-16      -2.546037212891e-17      -7.187523811479e-18 
 2382       8.131258377027e-11       1.817386567239e-12      -5.868231797830e-12       0.000000000000e+00       2.216485831830e-16      -2.556130547860e-17      -7.048817276801e-18 
 2383       8.136628398658e-11       1.800807686871e-12      -5.824558422476e-12       0.000000000000e+00       2.212154352876e-16      -2.566451142185e-17      -6.905517921182e-18 
 2384       8.141679867363e-11       1.784375494261e-12      -5.780131432722e-12       0.000000000000e+00       2.207832410464e-16      -2.577006759893e-17      -6.757966971513e-18 
 2385       8.146410575405e-11       1.768093078461e-12      -5.734966137452e-12       0.000000000000e+00       2.203519983249e-16      -2.587805189687e-17      -6.606506827836e-18 
 2386       8.150818309667e-11       1.751963537835e-12      -5.689077901339e-12       0.000000000000e+00       2.199217049716e-16      -2.598854244971e-17      -6.451481064583e-18 
 2387       8.154900851647e-11       1.735989980060e-12      -5.642482144907e-12       0.000000000000e+00       2.194923588180e-16      -2.610161763876e-17      -6.293234431814e-18 
 2388       8.158655977450e-11       1.720175522143e-12      -5.595194344591e-12       0.000000000000e+00       2.190639576782e-16      -2.621735609284e-17      -6.132112856456e-18 
 2389       8.162081457788e-11       1.704523290429e-12      -5.547230032796e-12       0.000000000000e+00       2.186364993494e-16      -2.633583668855e-17      -5.968463443544e-18 
