# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
 2173       9.148437153033e-11       2.533461727811e-12      -1.571526928262e-12       1.875993981202e-14       3.375991715107e-16      -6.952774476167e-17      -8.014350237783e-18 
 2174       9.123288756137e-11       2.541832249894e-12      -1.576044360806e-12       1.874299195086e-14       3.368990073207e-16      -6.906672816829e-17      -8.114981439041e-18 
 2175       9.098261247532e-11       2.550177461848e-12      -1.581209537924e-12       1.872603097677e-14       3.362005194404e-16      -6.860547045721e-17      -8.210649978696e-18 
 2176       9.073359181772e-11       2.558494041292e-12      -1.587019628189e-12       1.870905812149e-14       3.355037024558e-16      -6.814398919785e-17      -8.301210205577e-18 
 2177       9.048587128954e-11       2.566778653888e-12      -1.593471784868e-12       1.869207462114e-14       3.348085509117e-16      -6.768230202135e-17      -8.386515971674e-18 
 2178       9.023949674734e-11       2.575027953326e-12      -1.600563145910e-12       1.867508171620e-14       3.341150593121e-16      -6.722042662070e-17      -8.466420631585e-18 
 2179       8.999451420344e-11       2.583238581312e-12      -1.608290833920e-12       1.865808065151e-14       3.334232221195e-16      -6.675838075077e-17      -8.540777041960e-18 
 2180       8.975096982608e-11       2.591407167550e-12      -1.616651956140e-12       1.864107267634e-14       3.327330337556e-16      -6.629618222839e-17      -8.609437560942e-18 
 2181       8.950890993962e-11       2.599530329737e-12      -1.625643604433e-12       1.862405904430e-14       3.320444886006e-16      -6.583384893243e-17      -8.672254047615e-18 
 2182       8.926837696006e-11       2.607604882302e-12      -1.635261952284e-12       1.860704095966e-14       3.313575813322e-16      -6.537140996235e-17      -8.729125804077e-18 
 2183       8.902939717146e-11       2.615628464213e-12      -1.645499539217e-12       1.859001941558e-14       3.306723079426e-16      -6.490893919571e-17      -8.780143754327e-18 
 2184       8.879199286786e-11       2.623598915356e-12      -1.656347968121e-12       1.857299535477e-14       3.299886647283e-16      -6.444652195591e-17      -8.825447231575e-18 
 2185       8.855618641053e-11       2.631514068152e-12      -1.667798806529e-12       1.855596972316e-14       3.293066479516e-16      -6.398424387458e-17      -8.865176124086e-18 
 2186       8.832200022806e-11       2.639371747546e-12      -1.679843586580e-12       1.853894346992e-14       3.286262538407e-16      -6.352219089180e-17      -8.899470875839e-18 
 2187       8.808945681643e-11       2.647169771000e-12      -1.692473804971e-12       1.852191754743e-14       3.279474785899e-16      -6.306044925656e-17      -8.928472487173e-18 
 2188       8.785857873906e-11       2.654905948484e-12      -1.705680922922e-12       1.850489291132e-14       3.272703183591e-16      -6.259910552704e-17      -8.952322515443e-18 
 2189       8.762938862692e-11       2.662578082466e-12      -1.719456366127e-12       1.848787052046e-14       3.265947692743e-16      -6.213824657100e-17      -8.971163075671e-18 
 2190       8.740190917856e-11       2.670183967907e-12      -1.733791524716e-12       1.847085133695e-14       3.259208274270e-16      -6.167795956611e-17      -8.985136841198e-18 
 2191       8.717616316019e-11       2.677721392251e-12      -1.748677753212e-12       1.845383632614e-14       3.252484888746e-16      -6.121833200029e-17      -8.994387044337e-18 
 2192       8.695217340577e-11       2.685188135416e-12      -1.764106370486e-12       1.843682645663e-14       3.245777496401e-16      -6.075945167210e-17      -8.999057477024e-18 
 2193       8.672996281706e-11       2.692581969787e-12      -1.780068659721e-12       1.841982270027e-14       3.239086057119e-16      -6.030140669105e-17      -8.999292491472e-18 
 2194       8.650955436372e-11       2.699900660205e-12      -1.796555868363e-12       1.840282603216e-14       3.232410530444e-16      -5.984428547795e-17      -8.995237000820e-18 
 2195       8.629097108335e-11       2.707141963963e-12      -1.813559208083e-12       1.838583743068e-14       3.225750875572e-16      -5.938817676531e-17      -8.987036479790e-18 
 2196       8.607423608155e-11       2.714303630793e-12      -1.831069854733e-12       1.836885787745e-14       3.219107051354e-16      -5.893316959763e-17      -8.974836965334e-18 
 2197       8.585937253204e-11       2.721383402862e-12      -1.849078948306e-12       1.835188835736e-14       3.212479016295e-16      -5.847935333177e-17      -8.958785057290e-18 
 2198       8.564640367671e-11       2.728379014759e-12      -1.867577592890e-12       1.833492985858e-14       3.205866728557e-16      -5.802681763732e-17      -8.939027919033e-18 
 2199       8.543535282564e-11       2.735288193490e-12      -1.886556856630e-12       1.831798337255e-14       3.199270145950e-16      -5.757565249694e-17      -8.915713278127e-18 
 2200       8.522624335727e-11       2.742108658469e-12      -1.906007771683e-12       1.830104989398e-14       3.192689225940e-16      -5.712594820667e-17      -8.888989426976e-18 
 2201       8.501909871838e-11       2.748838121510e-12      -1.925921334177e-12       1.828413042087e-14       3.186123925646e-16      -5.667779537636e-17      -8.859005223480e-18 
 2202       8.481394242421e-11       2.755474286816e-12      -1.946288504168e-12       1.826722595449e-14       3.179574201835e-16      -5.623128492994e-17      -8.825910091682e-18 
 2203       8.461079805851e-11       2.762014850974e-12      -1.967100205599e-12       1.825033749941e-14       3.173040010930e-16      -5.578650810582e-17      -8.789854022426e-18 
 2204       8.440968927363e-11       2.768457502945e-12      -1.988347326256e-12       1.823346606349e-14       3.166521309001e-16      -5.534355645722e-17      -8.750987574003e-18 
 2205       8.421063979057e-11       2.774799924057e-12      -2.010020717729e-12       1.821661265788e-14       3.160018051771e-16      -5.490252185253e-17      -8.709461872808e-18 
 2206       8.401367339906e-11       2.781039787992e-12      -2.032111195365e-12       1.819977829703e-14       3.153530194611e-16      -5.446349647565e-17      -8.665428613991e-18 
 2207       8.381881395765e-11       2.787174760785e-12      -2.054609538231e-12       1.818296399869e-14       3.147057692542e-16      -5.402657282634e-17      -8.619040062107e-18 
 2208       8.362608539373e-11       2.793202500810e-12      -2.077506489069e-12       1.816617078391e-14       3.140600500234e-16      -5.359184372059e-17      -8.570449051772e-18 
 2209       8.343551170366e-11       2.799120658774e-12      -2.100792754252e-12       1.814939967707e-14       3.134158572005e-16      -5.315940229093e-17      -8.519808988312e-18 
 2210       8.324711695280e-11       2.804926877707e-12      -2.124459003746e-12       1.813265170584e-14       3.127731861822e-16      -5.272934198683e-17      -8.467273848416e-18 
 2211       8.306092527560e-11       2.810618792955e-12      -2.148495871067e-12       1.811592790121e-14       3.121320323297e-16      -5.230175657501e-17      -8.412998180789e-18 
 2212       8.287696087567e-11       2.816194032173e-12      -2.172893953233e-12       1.809922929750e-14       3.114923909693e-16      -5.187674013981e-17      -8.357137106805e-18 
 2213       8.269524802583e-11       2.821650215313e-12      -2.197643810732e-12       1.808255693234e-14       3.108542573915e-16      -5.145438708353e-17      -8.299846321156e-18 
 2214       8.251581106822e-11       2.826984954618e-12      -2.222735967470e-12       1.806591184669e-14       3.102176268517e-16      -5.103479212679e-17      -8.241282092506e-18 
 2215       8.233867441433e-11       2.832195854614e-12      -2.248160910735e-12       1.804929508485e-14       3.095824945696e-16      -5.061805030887e-17      -8.181601264146e-18 
 2216       8.216386254509e-11       2.837280512100e-12      -2.273909091153e-12       1.803270769444e-14       3.089488557298e-16      -5.020425698807e-17      -8.120961254642e-18 
 2217       8.199140001096e-11       2.842236516141e-12      -2.299970922644e-12       1.801615072642e-14       3.083167054809e-16      -4.979350784205e-17      -8.059520058488e-18 
 2218       8.182131143195e-11       2.847061448059e-12      -2.326336782384e-12       1.799962523510e-14       3.076860389361e-16      -4.938589886818e-17      -7.997436246759e-18 
 2219       8.165362149775e-11       2.851752881425e-12      -2.352997010759e-12       1.798313227812e-14       3.070568511730e-16      -4.898152638390e-17      -7.934868967766e-18 
 2220       8.148835496776e-11       2.856308382050e-12      -2.379941911322e-12       1.796667291648e-14       3.064291372335e-16      -4.858048702708e-17      -7.871977947702e-18 
 2221       8.132553200862e-11       2.860725814412e-12      -2.407161675541e-12       1.795024812248e-14       3.058028924191e-16      -4.818285555314e-17      -7.808921058408e-18 
 2222       8.116515417307e-11       2.865004263156e-12      -2.434646156560e-12       1.793385850299e-14       3.051781131798e-16      -4.778861806598e-17      -7.745847001821e-18 
 2223       8.100721832879e-11       2.869143117654e-12      -2.462385093859e-12       1.791750457433e-14       3.045547962307e-16      -4.739773834767e-17      -7.682902578605e-18 
 2224       8.085172131257e-11       2.873141766114e-12      -2.490368188290e-12       1.790118685424e-14       3.039329382579e-16      -4.701018002147e-17      -7.620235117255e-18 
 2225       8.069865993022e-11       2.876999595586e-12      -2.518585102035e-12       1.788490586180e-14       3.033125359176e-16      -4.662590655167e-17      -7.557992474691e-18 
 2226       8.054803095656e-11       2.880715991957e-12      -2.547025458558e-12       1.786866211747e-14       3.026935858366e-16      -4.624488124339e-17      -7.496323036852e-18 
 2227       8.039983113535e-11       2.884290339952e-12      -2.575678842564e-12       1.785245614307e-14       3.020760846119e-16      -4.586706724238e-17      -7.435375719289e-18 
 2228       8.025405717927e-11       2.887722023132e-12      -2.604534799955e-12       1.783628846183e-14       3.014600288112e-16      -4.549242753484e-17      -7.375299967754e-18 
 2229       8.011070576985e-11       2.891010423893e-12      -2.633582837783e-12       1.782015959832e-14       3.008454149720e-16      -4.512092494721e-17      -7.316245758800e-18 
 2230       7.996977355748e-11       2.894154923466e-12      -2.662812424210e-12       1.780407007851e-14       3.002322396026e-16      -4.475252214602e-17      -7.258363600368e-18 
 2231       7.983125716129e-11       2.897154901916e-12      -2.692212988462e-12       1.778802042973e-14       2.996204991810e-16      -4.438718163767e-17      -7.201804532383e-18 
 2232       7.969515316920e-11       2.900009738139e-12      -2.721773920783e-12       1.777201118070e-14       2.990101901559e-16      -4.402486576824e-17      -7.146720127346e-18 
 2233       7.956145813779e-11       2.902718809866e-12      -2.751484572397e-12       1.775604286154e-14       2.984013089456e-16      -4.366553672332e-17      -7.093262490929e-18 
 2234       7.943016859230e-11       2.905281493656e-12      -2.781334255455e-12       1.774011600371e-14       2.977938519390e-16      -4.330915652780e-17      -7.041584262564e-18 
 2235       7.930128102661e-11       2.907697164899e-12      -2.811312243000e-12       1.772423114010e-14       2.971878154947e-16      -4.295568704568e-17      -6.991838616040e-18 
 2236       7.917479190314e-11       2.909965197814e-12      -2.841407768918e-12       1.770838880495e-14       2.965831959414e-16      -4.260508997989e-17      -6.944179260095e-18 
 2237       7.905069765285e-11       2.912084965448e-12      -2.871610027894e-12       1.769258953390e-14       2.959799895779e-16      -4.225732687212e-17      -6.898760439008e-18 
 2238       7.892899467520e-11       2.914055839676e-12      -2.901908175369e-12       1.767683386398e-14       2.953781926728e-16      -4.191235910257e-17      -6.855736933193e-18 
 2239       7.880967933806e-11       2.915877191199e-12      -2.932291327497e-12       1.766112233361e-14       2.947778014646e-16      -4.157014788984e-17      -6.815264059790e-18 
 2240       7.869274797773e-11       2.917548389543e-12      -2.962748561099e-12       1.764545548259e-14       2.941788121616e-16      -4.123065429065e-17      -6.777497673264e-18 
 2241       7.857819689886e-11       2.919068803059e-12      -2.993268913622e-12       1.762983385213e-14       2.935812209422e-16      -4.089383919975e-17      -6.742594165989e-18 
 2242       7.846602237442e-11       2.920437798921e-12      -3.023841383089e-12       1.761425798481e-14       2.929850239541e-16      -4.055966334963e-17      -6.710710468849e-18 
 2243       7.835622064563e-11       2.921654743125e-12      -3.054454928061e-12       1.759872842463e-14       2.923902173152e-16      -4.022808731042e-17      -6.682004051826e-18 
